meas_id,lot_id,wafer_id,die_id,via_id,via_type,layer,resistance_ohm,continuity_pass,mean_humidity_pct,anneal_temp_c,meas_timestamp
7011,LOT008,LOT008-W01,2,2,copper,M2,1.1152,True,37.47,402.51,2024-03-03T17:25:30
7012,LOT008,LOT008-W01,2,3,tungsten,M1,1.0051,True,37.47,402.51,2024-03-03T17:26:00
7013,LOT008,LOT008-W01,2,4,copper,M4,1.6349,True,37.47,402.51,2024-03-03T17:26:30
7014,LOT008,LOT008-W01,2,5,tungsten,M2,1.3909,True,37.47,402.51,2024-03-03T17:27:00
7015,LOT008,LOT008-W01,2,6,copper,M1,0.7768,True,37.47,402.51,2024-03-03T17:27:30
7016,LOT008,LOT008-W01,2,7,copper,M1,0.773,True,37.47,402.51,2024-03-03T17:28:00
7017,LOT008,LOT008-W01,2,8,copper,M3,1.3811,True,37.47,402.51,2024-03-03T17:28:30
7018,LOT008,LOT008-W01,2,9,copper,M3,1.3131,True,37.47,402.51,2024-03-03T17:29:00
7019,LOT008,LOT008-W01,2,10,copper,M4,1.6299,True,37.47,402.51,2024-03-03T17:29:30
7020,LOT008,LOT008-W01,3,1,copper,M4,1.6718,True,37.47,402.51,2024-03-03T17:30:00
7021,LOT008,LOT008-W01,3,2,copper,M2,1.1369,True,37.47,402.51,2024-03-03T17:30:30
7022,LOT008,LOT008-W01,3,3,copper,M2,1.0513,True,37.47,402.51,2024-03-03T17:31:00
7023,LOT008,LOT008-W01,3,4,copper,M3,1.5449,True,37.47,402.51,2024-03-03T17:31:30
7024,LOT008,LOT008-W01,3,5,tungsten,M2,1.4615,True,37.47,402.51,2024-03-03T17:32:00
7025,LOT008,LOT008-W01,3,6,tungsten,M2,1.5298,True,37.47,402.51,2024-03-03T17:32:30
7026,LOT008,LOT008-W01,3,7,tungsten,M2,1.411,False,37.47,402.51,2024-03-03T17:33:00
7027,LOT008,LOT008-W01,3,8,tungsten,M3,1.8417,True,37.47,402.51,2024-03-03T17:33:30
7028,LOT008,LOT008-W01,3,9,tungsten,M4,2.1479,True,37.47,402.51,2024-03-03T17:34:00
7029,LOT008,LOT008-W01,3,10,tungsten,M2,1.3533,True,37.47,402.51,2024-03-03T17:34:30
7030,LOT008,LOT008-W01,4,1,tungsten,M1,1.0199,True,37.47,402.51,2024-03-03T17:35:00
7031,LOT008,LOT008-W01,4,2,copper,M4,1.6648,True,37.47,402.51,2024-03-03T17:35:30
7032,LOT008,LOT008-W01,4,3,tungsten,M3,1.8186,True,37.47,402.51,2024-03-03T17:36:00
7033,LOT008,LOT008-W01,4,4,copper,M4,1.7271,True,37.47,402.51,2024-03-03T17:36:30
7034,LOT008,LOT008-W01,4,5,copper,M4,1.5999,True,37.47,402.51,2024-03-03T17:37:00
7035,LOT008,LOT008-W01,4,6,tungsten,M2,1.4717,True,37.47,402.51,2024-03-03T17:37:30
7036,LOT008,LOT008-W01,4,7,copper,M1,0.7824,True,37.47,402.51,2024-03-03T17:38:00
7037,LOT008,LOT008-W01,4,8,tungsten,M4,2.211,True,37.47,402.51,2024-03-03T17:38:30
7038,LOT008,LOT008-W01,4,9,tungsten,M4,2.1684,True,37.47,402.51,2024-03-03T17:39:00
7039,LOT008,LOT008-W01,4,10,tungsten,M2,1.3282,True,37.47,402.51,2024-03-03T17:39:30
7040,LOT008,LOT008-W01,5,1,tungsten,M2,1.4188,True,37.47,402.51,2024-03-03T17:40:00
7041,LOT008,LOT008-W01,5,2,copper,M2,1.0914,True,37.47,402.51,2024-03-03T17:40:30
7042,LOT008,LOT008-W01,5,3,tungsten,M2,1.4478,True,37.47,402.51,2024-03-03T17:41:00
7043,LOT008,LOT008-W01,5,4,tungsten,M1,1.0138,True,37.47,402.51,2024-03-03T17:41:30
7044,LOT008,LOT008-W01,5,5,tungsten,M1,0.962,True,37.47,402.51,2024-03-03T17:42:00
7045,LOT008,LOT008-W01,5,6,tungsten,M3,1.8837,True,37.47,402.51,2024-03-03T17:42:30
7046,LOT008,LOT008-W01,5,7,copper,M4,1.6557,True,37.47,402.51,2024-03-03T17:43:00
7047,LOT008,LOT008-W01,5,8,copper,M4,1.551,True,37.47,402.51,2024-03-03T17:43:30
7048,LOT008,LOT008-W01,5,9,copper,M3,1.3676,True,37.47,402.51,2024-03-03T17:44:00
7049,LOT008,LOT008-W01,5,10,tungsten,M2,1.3588,True,37.47,402.51,2024-03-03T17:44:30
7050,LOT008,LOT008-W01,6,1,tungsten,M3,1.7575,True,37.47,402.51,2024-03-03T17:45:00
7051,LOT008,LOT008-W01,6,2,copper,M4,1.6799,True,37.47,402.51,2024-03-03T17:45:30
7052,LOT008,LOT008-W01,6,3,tungsten,M4,2.0459,True,37.47,402.51,2024-03-03T17:46:00
7053,LOT008,LOT008-W01,6,4,tungsten,M4,2.0463,True,37.47,402.51,2024-03-03T17:46:30
7054,LOT008,LOT008-W01,6,5,tungsten,M1,0.9952,True,37.47,402.51,2024-03-03T17:47:00
7055,LOT008,LOT008-W01,6,6,copper,M1,0.7654,True,37.47,402.51,2024-03-03T17:47:30
7056,LOT008,LOT008-W01,6,7,copper,M3,1.4132,True,37.47,402.51,2024-03-03T17:48:00
7057,LOT008,LOT008-W01,6,8,tungsten,M1,1.0448,True,37.47,402.51,2024-03-03T17:48:30
7058,LOT008,LOT008-W01,6,9,copper,M4,1.6942,True,37.47,402.51,2024-03-03T17:49:00
7059,LOT008,LOT008-W01,6,10,copper,M2,1.1561,True,37.47,402.51,2024-03-03T17:49:30
7060,LOT008,LOT008-W01,7,1,copper,M2,1.136,True,37.47,402.51,2024-03-03T17:50:00
7061,LOT008,LOT008-W01,7,2,copper,M4,1.8075,True,37.47,402.51,2024-03-03T17:50:30
7062,LOT008,LOT008-W01,7,3,copper,M1,0.6782,True,37.47,402.51,2024-03-03T17:51:00
7063,LOT008,LOT008-W01,7,4,tungsten,M2,1.4362,True,37.47,402.51,2024-03-03T17:51:30
7064,LOT008,LOT008-W01,7,5,tungsten,M3,1.7631,True,37.47,402.51,2024-03-03T17:52:00
7065,LOT008,LOT008-W01,7,6,tungsten,M1,1.0161,True,37.47,402.51,2024-03-03T17:52:30
7066,LOT008,LOT008-W01,7,7,copper,M3,1.3015,True,37.47,402.51,2024-03-03T17:53:00
7067,LOT008,LOT008-W01,7,8,tungsten,M1,0.949,True,37.47,402.51,2024-03-03T17:53:30
7068,LOT008,LOT008-W01,7,9,copper,M2,1.1649,True,37.47,402.51,2024-03-03T17:54:00
7069,LOT008,LOT008-W01,7,10,tungsten,M2,1.4367,True,37.47,402.51,2024-03-03T17:54:30
7070,LOT008,LOT008-W01,8,1,tungsten,M3,1.8239,True,37.47,402.51,2024-03-03T17:55:00
7071,LOT008,LOT008-W01,8,2,tungsten,M1,1.0233,True,37.47,402.51,2024-03-03T17:55:30
7072,LOT008,LOT008-W01,8,3,copper,M3,1.3851,True,37.47,402.51,2024-03-03T17:56:00
7073,LOT008,LOT008-W01,8,4,tungsten,M4,2.163,True,37.47,402.51,2024-03-03T17:56:30
7074,LOT008,LOT008-W01,8,5,copper,M3,1.3579,True,37.47,402.51,2024-03-03T17:57:00
7075,LOT008,LOT008-W01,8,6,copper,M3,1.3569,False,37.47,402.51,2024-03-03T17:57:30
7076,LOT008,LOT008-W01,8,7,tungsten,M4,2.1004,True,37.47,402.51,2024-03-03T17:58:00
7077,LOT008,LOT008-W01,8,8,copper,M4,1.7229,True,37.47,402.51,2024-03-03T17:58:30
7078,LOT008,LOT008-W01,8,9,tungsten,M3,1.9042,True,37.47,402.51,2024-03-03T17:59:00
7079,LOT008,LOT008-W01,8,10,tungsten,M4,2.0844,True,37.47,402.51,2024-03-03T17:59:30
7080,LOT008,LOT008-W01,9,1,tungsten,M3,1.8036,True,37.47,402.51,2024-03-03T18:00:00
7081,LOT008,LOT008-W01,9,2,tungsten,M1,0.9814,True,37.47,402.51,2024-03-03T18:00:30
7082,LOT008,LOT008-W01,9,3,tungsten,M4,2.1691,True,37.47,402.51,2024-03-03T18:01:00
7083,LOT008,LOT008-W01,9,4,copper,M1,0.8705,True,37.47,402.51,2024-03-03T18:01:30
7084,LOT008,LOT008-W01,9,5,tungsten,M2,1.3484,True,37.47,402.51,2024-03-03T18:02:00
7085,LOT008,LOT008-W01,9,6,tungsten,M2,1.3768,True,37.47,402.51,2024-03-03T18:02:30
7086,LOT008,LOT008-W01,9,7,copper,M4,1.6787,True,37.47,402.51,2024-03-03T18:03:00
7087,LOT008,LOT008-W01,9,8,copper,M1,0.8112,True,37.47,402.51,2024-03-03T18:03:30
7088,LOT008,LOT008-W01,9,9,copper,M4,1.6409,True,37.47,402.51,2024-03-03T18:04:00
7089,LOT008,LOT008-W01,9,10,copper,M1,0.812,True,37.47,402.51,2024-03-03T18:04:30
7090,LOT008,LOT008-W01,10,1,copper,M3,1.495,True,37.47,402.51,2024-03-03T18:05:00
7091,LOT008,LOT008-W01,10,2,copper,M3,1.43,True,37.47,402.51,2024-03-03T18:05:30
7092,LOT008,LOT008-W01,10,3,tungsten,M3,1.8382,True,37.47,402.51,2024-03-03T18:06:00
7093,LOT008,LOT008-W01,10,4,tungsten,M2,1.3245,True,37.47,402.51,2024-03-03T18:06:30
7094,LOT008,LOT008-W01,10,5,copper,M1,0.7145,True,37.47,402.51,2024-03-03T18:07:00
7095,LOT008,LOT008-W01,10,6,tungsten,M3,1.9477,True,37.47,402.51,2024-03-03T18:07:30
7096,LOT008,LOT008-W01,10,7,tungsten,M3,1.7705,True,37.47,402.51,2024-03-03T18:08:00
7097,LOT008,LOT008-W01,10,8,copper,M1,0.7627,True,37.47,402.51,2024-03-03T18:08:30
7098,LOT008,LOT008-W01,10,9,tungsten,M1,1.0216,True,37.47,402.51,2024-03-03T18:09:00
7099,LOT008,LOT008-W01,10,10,tungsten,M3,1.9755,True,37.47,402.51,2024-03-03T18:09:30
7100,LOT008,LOT008-W01,11,1,tungsten,M3,1.6752,True,37.47,402.51,2024-03-03T18:10:00
7101,LOT008,LOT008-W01,11,2,copper,M3,1.3491,True,37.47,402.51,2024-03-03T18:10:30
7102,LOT008,LOT008-W01,11,3,tungsten,M2,1.4209,True,37.47,402.51,2024-03-03T18:11:00
7103,LOT008,LOT008-W01,11,4,copper,M4,1.6702,True,37.47,402.51,2024-03-03T18:11:30
7104,LOT008,LOT008-W01,11,5,tungsten,M4,1.898,True,37.47,402.51,2024-03-03T18:12:00
7105,LOT008,LOT008-W01,11,6,copper,M3,1.3763,True,37.47,402.51,2024-03-03T18:12:30
7106,LOT008,LOT008-W01,11,7,copper,M3,1.4195,True,37.47,402.51,2024-03-03T18:13:00
7107,LOT008,LOT008-W01,11,8,tungsten,M3,1.8368,True,37.47,402.51,2024-03-03T18:13:30
7108,LOT008,LOT008-W01,11,9,copper,M2,1.1001,True,37.47,402.51,2024-03-03T18:14:00
7109,LOT008,LOT008-W01,11,10,copper,M1,0.8108,True,37.47,402.51,2024-03-03T18:14:30
7110,LOT008,LOT008-W01,12,1,tungsten,M1,1.1335,True,37.47,402.51,2024-03-03T18:15:00
7111,LOT008,LOT008-W01,12,2,tungsten,M3,1.9158,True,37.47,402.51,2024-03-03T18:15:30
7112,LOT008,LOT008-W01,12,3,copper,M3,1.335,True,37.47,402.51,2024-03-03T18:16:00
7113,LOT008,LOT008-W01,12,4,tungsten,M1,0.987,True,37.47,402.51,2024-03-03T18:16:30
7114,LOT008,LOT008-W01,12,5,tungsten,M1,0.922,True,37.47,402.51,2024-03-03T18:17:00
7115,LOT008,LOT008-W01,12,6,copper,M3,1.4584,True,37.47,402.51,2024-03-03T18:17:30
7116,LOT008,LOT008-W01,12,7,copper,M4,1.6588,True,37.47,402.51,2024-03-03T18:18:00
7117,LOT008,LOT008-W01,12,8,copper,M1,0.8146,True,37.47,402.51,2024-03-03T18:18:30
7118,LOT008,LOT008-W01,12,9,copper,M3,1.3384,True,37.47,402.51,2024-03-03T18:19:00
7119,LOT008,LOT008-W01,12,10,copper,M1,0.7481,True,37.47,402.51,2024-03-03T18:19:30
7120,LOT008,LOT008-W01,13,1,tungsten,M2,1.2898,True,37.47,402.51,2024-03-03T18:20:00
7121,LOT008,LOT008-W01,13,2,tungsten,M4,1.9443,True,37.47,402.51,2024-03-03T18:20:30
7122,LOT008,LOT008-W01,13,3,tungsten,M1,1.0173,True,37.47,402.51,2024-03-03T18:21:00
7123,LOT008,LOT008-W01,13,4,tungsten,M2,1.3545,True,37.47,402.51,2024-03-03T18:21:30
7124,LOT008,LOT008-W01,13,5,copper,M4,1.716,True,37.47,402.51,2024-03-03T18:22:00
7125,LOT008,LOT008-W01,13,6,copper,M2,1.1289,True,37.47,402.51,2024-03-03T18:22:30
7126,LOT008,LOT008-W01,13,7,tungsten,M1,0.9239,True,37.47,402.51,2024-03-03T18:23:00
7127,LOT008,LOT008-W01,13,8,tungsten,M4,2.3937,True,37.47,402.51,2024-03-03T18:23:30
7128,LOT008,LOT008-W01,13,9,copper,M3,1.4426,True,37.47,402.51,2024-03-03T18:24:00
7129,LOT008,LOT008-W01,13,10,tungsten,M3,1.7424,True,37.47,402.51,2024-03-03T18:24:30
7130,LOT008,LOT008-W01,14,1,copper,M2,1.1385,True,37.47,402.51,2024-03-03T18:25:00
7131,LOT008,LOT008-W01,14,2,copper,M3,1.5184,True,37.47,402.51,2024-03-03T18:25:30
7132,LOT008,LOT008-W01,14,3,copper,M2,1.1315,True,37.47,402.51,2024-03-03T18:26:00
7133,LOT008,LOT008-W01,14,4,copper,M1,0.7677,True,37.47,402.51,2024-03-03T18:26:30
7134,LOT008,LOT008-W01,14,5,copper,M4,1.5917,True,37.47,402.51,2024-03-03T18:27:00
7135,LOT008,LOT008-W01,14,6,tungsten,M1,1.0035,True,37.47,402.51,2024-03-03T18:27:30
7136,LOT008,LOT008-W01,14,7,tungsten,M3,1.6951,True,37.47,402.51,2024-03-03T18:28:00
7137,LOT008,LOT008-W01,14,8,tungsten,M1,1.0809,True,37.47,402.51,2024-03-03T18:28:30
7138,LOT008,LOT008-W01,14,9,tungsten,M1,1.0707,True,37.47,402.51,2024-03-03T18:29:00
7139,LOT008,LOT008-W01,14,10,copper,M3,1.4238,True,37.47,402.51,2024-03-03T18:29:30
7140,LOT008,LOT008-W01,15,1,tungsten,M3,1.6611,True,37.47,402.51,2024-03-03T18:30:00
7141,LOT008,LOT008-W01,15,2,tungsten,M4,2.223,True,37.47,402.51,2024-03-03T18:30:30
7142,LOT008,LOT008-W01,15,3,tungsten,M2,1.4274,True,37.47,402.51,2024-03-03T18:31:00
7143,LOT008,LOT008-W01,15,4,copper,M1,0.8079,True,37.47,402.51,2024-03-03T18:31:30
7144,LOT008,LOT008-W01,15,5,tungsten,M3,1.8493,True,37.47,402.51,2024-03-03T18:32:00
7145,LOT008,LOT008-W01,15,6,tungsten,M4,2.1143,True,37.47,402.51,2024-03-03T18:32:30
7146,LOT008,LOT008-W01,15,7,tungsten,M3,1.8696,True,37.47,402.51,2024-03-03T18:33:00
7147,LOT008,LOT008-W01,15,8,tungsten,M1,1.0598,True,37.47,402.51,2024-03-03T18:33:30
7148,LOT008,LOT008-W01,15,9,copper,M1,0.8945,True,37.47,402.51,2024-03-03T18:34:00
7149,LOT008,LOT008-W01,15,10,tungsten,M4,2.0406,True,37.47,402.51,2024-03-03T18:34:30
7150,LOT008,LOT008-W01,16,1,copper,M3,1.3299,True,37.47,402.51,2024-03-03T18:35:00
7151,LOT008,LOT008-W01,16,2,tungsten,M3,1.6487,True,37.47,402.51,2024-03-03T18:35:30
7152,LOT008,LOT008-W01,16,3,tungsten,M1,0.9983,True,37.47,402.51,2024-03-03T18:36:00
7153,LOT008,LOT008-W01,16,4,copper,M1,0.8222,True,37.47,402.51,2024-03-03T18:36:30
7154,LOT008,LOT008-W01,16,5,copper,M2,1.1187,True,37.47,402.51,2024-03-03T18:37:00
7155,LOT008,LOT008-W01,16,6,copper,M2,1.0712,True,37.47,402.51,2024-03-03T18:37:30
7156,LOT008,LOT008-W01,16,7,tungsten,M1,1.0312,True,37.47,402.51,2024-03-03T18:38:00
7157,LOT008,LOT008-W01,16,8,tungsten,M4,2.0832,True,37.47,402.51,2024-03-03T18:38:30
7158,LOT008,LOT008-W01,16,9,copper,M4,1.5931,False,37.47,402.51,2024-03-03T18:39:00
7159,LOT008,LOT008-W01,16,10,tungsten,M2,1.3913,True,37.47,402.51,2024-03-03T18:39:30
7160,LOT008,LOT008-W01,17,1,copper,M3,1.4398,True,37.47,402.51,2024-03-03T18:40:00
7161,LOT008,LOT008-W01,17,2,copper,M2,1.0259,True,37.47,402.51,2024-03-03T18:40:30
7162,LOT008,LOT008-W01,17,3,copper,M2,1.1901,True,37.47,402.51,2024-03-03T18:41:00
7163,LOT008,LOT008-W01,17,4,copper,M3,1.3225,True,37.47,402.51,2024-03-03T18:41:30
7164,LOT008,LOT008-W01,17,5,copper,M1,0.8348,True,37.47,402.51,2024-03-03T18:42:00
7165,LOT008,LOT008-W01,17,6,copper,M3,1.4076,True,37.47,402.51,2024-03-03T18:42:30
7166,LOT008,LOT008-W01,17,7,tungsten,M3,1.7566,True,37.47,402.51,2024-03-03T18:43:00
7167,LOT008,LOT008-W01,17,8,tungsten,M2,1.4162,True,37.47,402.51,2024-03-03T18:43:30
7168,LOT008,LOT008-W01,17,9,copper,M2,1.088,True,37.47,402.51,2024-03-03T18:44:00
7169,LOT008,LOT008-W01,17,10,copper,M3,1.3899,True,37.47,402.51,2024-03-03T18:44:30
7170,LOT008,LOT008-W01,18,1,tungsten,M3,1.7886,True,37.47,402.51,2024-03-03T18:45:00
7171,LOT008,LOT008-W01,18,2,copper,M2,1.1544,True,37.47,402.51,2024-03-03T18:45:30
7172,LOT008,LOT008-W01,18,3,copper,M3,1.499,True,37.47,402.51,2024-03-03T18:46:00
7173,LOT008,LOT008-W01,18,4,tungsten,M4,2.2691,True,37.47,402.51,2024-03-03T18:46:30
7174,LOT008,LOT008-W01,18,5,copper,M1,0.7138,True,37.47,402.51,2024-03-03T18:47:00
7175,LOT008,LOT008-W01,18,6,copper,M4,1.7349,True,37.47,402.51,2024-03-03T18:47:30
7176,LOT008,LOT008-W01,18,7,tungsten,M1,0.9719,True,37.47,402.51,2024-03-03T18:48:00
7177,LOT008,LOT008-W01,18,8,copper,M2,1.0595,True,37.47,402.51,2024-03-03T18:48:30
7178,LOT008,LOT008-W01,18,9,copper,M3,1.325,True,37.47,402.51,2024-03-03T18:49:00
7179,LOT008,LOT008-W01,18,10,tungsten,M2,1.5052,True,37.47,402.51,2024-03-03T18:49:30
7180,LOT008,LOT008-W01,19,1,tungsten,M4,2.0484,True,37.47,402.51,2024-03-03T18:50:00
7181,LOT008,LOT008-W01,19,2,tungsten,M1,1.0429,True,37.47,402.51,2024-03-03T18:50:30
7182,LOT008,LOT008-W01,19,3,copper,M1,0.8245,True,37.47,402.51,2024-03-03T18:51:00
7183,LOT008,LOT008-W01,19,4,copper,M1,0.7827,True,37.47,402.51,2024-03-03T18:51:30
7184,LOT008,LOT008-W01,19,5,copper,M2,1.0668,True,37.47,402.51,2024-03-03T18:52:00
7185,LOT008,LOT008-W01,19,6,tungsten,M4,2.0204,True,37.47,402.51,2024-03-03T18:52:30
7186,LOT008,LOT008-W01,19,7,copper,M1,0.8068,False,37.47,402.51,2024-03-03T18:53:00
7187,LOT008,LOT008-W01,19,8,tungsten,M4,2.074,True,37.47,402.51,2024-03-03T18:53:30
7188,LOT008,LOT008-W01,19,9,tungsten,M4,2.1394,True,37.47,402.51,2024-03-03T18:54:00
7189,LOT008,LOT008-W01,19,10,copper,M3,1.3609,True,37.47,402.51,2024-03-03T18:54:30
7190,LOT008,LOT008-W01,20,1,copper,M3,1.3147,True,37.47,402.51,2024-03-03T18:55:00
7191,LOT008,LOT008-W01,20,2,tungsten,M1,0.9678,True,37.47,402.51,2024-03-03T18:55:30
7192,LOT008,LOT008-W01,20,3,tungsten,M2,1.322,True,37.47,402.51,2024-03-03T18:56:00
7193,LOT008,LOT008-W01,20,4,tungsten,M3,1.7753,True,37.47,402.51,2024-03-03T18:56:30
7194,LOT008,LOT008-W01,20,5,tungsten,M1,0.9377,True,37.47,402.51,2024-03-03T18:57:00
7195,LOT008,LOT008-W01,20,6,tungsten,M4,2.3733,True,37.47,402.51,2024-03-03T18:57:30
7196,LOT008,LOT008-W01,20,7,tungsten,M1,0.9734,True,37.47,402.51,2024-03-03T18:58:00
7197,LOT008,LOT008-W01,20,8,copper,M2,1.082,True,37.47,402.51,2024-03-03T18:58:30
7198,LOT008,LOT008-W01,20,9,tungsten,M3,1.7469,True,37.47,402.51,2024-03-03T18:59:00
7199,LOT008,LOT008-W01,20,10,copper,M1,0.7087,True,37.47,402.51,2024-03-03T18:59:30
7200,LOT008,LOT008-W02,1,1,tungsten,M2,1.627,True,37.81,441.93,2024-03-03T19:00:00
7201,LOT008,LOT008-W02,1,2,tungsten,M1,1.1877,True,37.81,441.93,2024-03-03T19:00:30
7202,LOT008,LOT008-W02,1,3,tungsten,M2,1.7244,True,37.81,441.93,2024-03-03T19:01:00
7203,LOT008,LOT008-W02,1,4,copper,M4,1.652,True,37.81,441.93,2024-03-03T19:01:30
7204,LOT008,LOT008-W02,1,5,tungsten,M1,1.2168,True,37.81,441.93,2024-03-03T19:02:00
7205,LOT008,LOT008-W02,1,6,copper,M1,0.8765,True,37.81,441.93,2024-03-03T19:02:30
7206,LOT008,LOT008-W02,1,7,copper,M4,1.7424,True,37.81,441.93,2024-03-03T19:03:00
7207,LOT008,LOT008-W02,1,8,tungsten,M3,1.9946,True,37.81,441.93,2024-03-03T19:03:30
7208,LOT008,LOT008-W02,1,9,copper,M2,0.9943,True,37.81,441.93,2024-03-03T19:04:00
7209,LOT008,LOT008-W02,1,10,tungsten,M4,2.4655,True,37.81,441.93,2024-03-03T19:04:30
7210,LOT008,LOT008-W02,2,1,copper,M1,0.7646,True,37.81,441.93,2024-03-03T19:05:00
7211,LOT008,LOT008-W02,2,2,tungsten,M3,2.1587,True,37.81,441.93,2024-03-03T19:05:30
7212,LOT008,LOT008-W02,2,3,copper,M1,0.8482,True,37.81,441.93,2024-03-03T19:06:00
7213,LOT008,LOT008-W02,2,4,copper,M2,1.1346,True,37.81,441.93,2024-03-03T19:06:30
7214,LOT008,LOT008-W02,2,5,tungsten,M4,2.4223,True,37.81,441.93,2024-03-03T19:07:00
7215,LOT008,LOT008-W02,2,6,copper,M1,0.7552,True,37.81,441.93,2024-03-03T19:07:30
7216,LOT008,LOT008-W02,2,7,copper,M3,1.3854,True,37.81,441.93,2024-03-03T19:08:00
7217,LOT008,LOT008-W02,2,8,copper,M2,1.0829,True,37.81,441.93,2024-03-03T19:08:30
7218,LOT008,LOT008-W02,2,9,copper,M2,1.2014,True,37.81,441.93,2024-03-03T19:09:00
7219,LOT008,LOT008-W02,2,10,tungsten,M3,2.1218,True,37.81,441.93,2024-03-03T19:09:30
7220,LOT008,LOT008-W02,3,1,copper,M4,1.6342,True,37.81,441.93,2024-03-03T19:10:00
7221,LOT008,LOT008-W02,3,2,copper,M3,1.2844,True,37.81,441.93,2024-03-03T19:10:30
7222,LOT008,LOT008-W02,3,3,copper,M3,1.3377,True,37.81,441.93,2024-03-03T19:11:00
7223,LOT008,LOT008-W02,3,4,tungsten,M1,1.2082,True,37.81,441.93,2024-03-03T19:11:30
7224,LOT008,LOT008-W02,3,5,copper,M3,1.369,True,37.81,441.93,2024-03-03T19:12:00
7225,LOT008,LOT008-W02,3,6,tungsten,M4,2.604,True,37.81,441.93,2024-03-03T19:12:30
7226,LOT008,LOT008-W02,3,7,copper,M2,1.1091,True,37.81,441.93,2024-03-03T19:13:00
7227,LOT008,LOT008-W02,3,8,copper,M2,1.1056,True,37.81,441.93,2024-03-03T19:13:30
7228,LOT008,LOT008-W02,3,9,tungsten,M2,1.8375,True,37.81,441.93,2024-03-03T19:14:00
7229,LOT008,LOT008-W02,3,10,copper,M2,1.0769,True,37.81,441.93,2024-03-03T19:14:30
7230,LOT008,LOT008-W02,4,1,tungsten,M1,1.2182,True,37.81,441.93,2024-03-03T19:15:00
7231,LOT008,LOT008-W02,4,2,copper,M1,0.7874,True,37.81,441.93,2024-03-03T19:15:30
7232,LOT008,LOT008-W02,4,3,copper,M2,1.1466,True,37.81,441.93,2024-03-03T19:16:00
7233,LOT008,LOT008-W02,4,4,copper,M1,0.8101,True,37.81,441.93,2024-03-03T19:16:30
7234,LOT008,LOT008-W02,4,5,copper,M2,1.0292,True,37.81,441.93,2024-03-03T19:17:00
7235,LOT008,LOT008-W02,4,6,tungsten,M1,1.2217,True,37.81,441.93,2024-03-03T19:17:30
7236,LOT008,LOT008-W02,4,7,tungsten,M1,1.2033,True,37.81,441.93,2024-03-03T19:18:00
7237,LOT008,LOT008-W02,4,8,copper,M4,1.6468,True,37.81,441.93,2024-03-03T19:18:30
7238,LOT008,LOT008-W02,4,9,tungsten,M1,1.2219,True,37.81,441.93,2024-03-03T19:19:00
7239,LOT008,LOT008-W02,4,10,tungsten,M1,1.1853,True,37.81,441.93,2024-03-03T19:19:30
7240,LOT008,LOT008-W02,5,1,copper,M2,1.0776,True,37.81,441.93,2024-03-03T19:20:00
7241,LOT008,LOT008-W02,5,2,copper,M4,1.6173,True,37.81,441.93,2024-03-03T19:20:30
7242,LOT008,LOT008-W02,5,3,copper,M4,1.7424,True,37.81,441.93,2024-03-03T19:21:00
7243,LOT008,LOT008-W02,5,4,tungsten,M3,2.3906,True,37.81,441.93,2024-03-03T19:21:30
7244,LOT008,LOT008-W02,5,5,copper,M2,1.1449,True,37.81,441.93,2024-03-03T19:22:00
7245,LOT008,LOT008-W02,5,6,copper,M4,1.7412,True,37.81,441.93,2024-03-03T19:22:30
7246,LOT008,LOT008-W02,5,7,copper,M4,1.7785,True,37.81,441.93,2024-03-03T19:23:00
7247,LOT008,LOT008-W02,5,8,copper,M1,0.8098,True,37.81,441.93,2024-03-03T19:23:30
7248,LOT008,LOT008-W02,5,9,tungsten,M4,2.5631,True,37.81,441.93,2024-03-03T19:24:00
7249,LOT008,LOT008-W02,5,10,copper,M1,0.7359,True,37.81,441.93,2024-03-03T19:24:30
7250,LOT008,LOT008-W02,6,1,copper,M2,1.0427,True,37.81,441.93,2024-03-03T19:25:00
7251,LOT008,LOT008-W02,6,2,tungsten,M2,1.725,True,37.81,441.93,2024-03-03T19:25:30
7252,LOT008,LOT008-W02,6,3,copper,M1,0.8359,True,37.81,441.93,2024-03-03T19:26:00
7253,LOT008,LOT008-W02,6,4,copper,M2,1.1319,True,37.81,441.93,2024-03-03T19:26:30
7254,LOT008,LOT008-W02,6,5,tungsten,M3,2.0993,True,37.81,441.93,2024-03-03T19:27:00
7255,LOT008,LOT008-W02,6,6,copper,M3,1.4245,True,37.81,441.93,2024-03-03T19:27:30
7256,LOT008,LOT008-W02,6,7,tungsten,M4,2.7305,True,37.81,441.93,2024-03-03T19:28:00
7257,LOT008,LOT008-W02,6,8,copper,M2,1.0387,True,37.81,441.93,2024-03-03T19:28:30
7258,LOT008,LOT008-W02,6,9,tungsten,M4,2.5646,True,37.81,441.93,2024-03-03T19:29:00
7259,LOT008,LOT008-W02,6,10,copper,M2,1.104,True,37.81,441.93,2024-03-03T19:29:30
7260,LOT008,LOT008-W02,7,1,tungsten,M3,2.0821,True,37.81,441.93,2024-03-03T19:30:00
7261,LOT008,LOT008-W02,7,2,copper,M3,1.2767,True,37.81,441.93,2024-03-03T19:30:30
7262,LOT008,LOT008-W02,7,3,tungsten,M2,1.6272,True,37.81,441.93,2024-03-03T19:31:00
7263,LOT008,LOT008-W02,7,4,copper,M3,1.4525,True,37.81,441.93,2024-03-03T19:31:30
